2014,7,-960,31Jul2014,1,31
2014,7,-1281.81,22Jul2014,1,22
2014,7,-1500,08Jul2014,1,8
2014,7,-1500,14Jul2014,1,14
2014,7,-1500,15Jul2014,1,15
2014,7,-1500,17Jul2014,1,17
2014,7,-1500,21Jul2014,1,21
2014,7,-1500,31Jul2014,1,31
2014,7,-2100,31Jul2014,1,31
2014,7,-6955.22,21Jul2014,1,21
2014,8,23969.65,20Aug2014,FALSE,20
2014,8,10000,29Aug2014,1,29
2014,8,1000,06Aug2014,1,6
2014,8,24.53,27Aug2014,1,27
2014,8,-19.8,11Aug2014,1,11
2014,8,-29.98,18Aug2014,1,18
2014,8,-59,27Aug2014,1,27
2014,8,-67.01,01Aug2014,1,1
2014,8,-76.95,27Aug2014,1,27
2014,8,-110,01Aug2014,1,1
2014,8,-152.99,05Aug2014,1,5
2014,8,-200,18Aug2014,1,18
2014,8,-200,26Aug2014,1,26
2014,8,-202.41,30Aug2014,1,30
2014,8,-218.47,19Aug2014,1,19
2014,8,-291.58,11Aug2014,1,11
2014,8,-325,01Aug2014,1,1
2014,8,-325,16Aug2014,1,16
2014,8,-339,29Aug2014,1,29
2014,8,-344.64,14Aug2014,1,14
2014,8,-364.55,01Aug2014,1,1
2014,8,-411.7,12Aug2014,1,12
2014,8,-440,19Aug2014,1,19
2014,8,-442.75,27Aug2014,1,27
2014,8,-462.17,07Aug2014,1,7
2014,8,-525,05Aug2014,1,5
2014,8,-529.44,19Aug2014,1,19
2014,8,-580,18Aug2014,1,18
2014,8,-600,12Aug2014,1,12
2014,8,-946,12Aug2014,1,12
2014,8,-1000,11Aug2014,1,11
2014,8,-1000,16Aug2014,1,16
2014,8,-1050,29Aug2014,1,29
2014,8,-1281.81,22Aug2014,1,22
2014,8,-1500,11Aug2014,1,11
2014,8,-1500,30Aug2014,1,30
2014,8,-1541.38,11Aug2014,1,11
2014,8,-1680,29Aug2014,1,29
2014,8,-2698,25Aug2014,1,25
2014,8,-17465.79,20Aug2014,1,20
2014,8,-27909.36,25Aug2014,1,25
2014,9,23969.64,20Sep2014,FALSE,20
2014,9,17000,01Sep2014,1,1
2014,9,15000,22Sep2014,1,22
2014,9,10500,01Sep2014,1,1
2014,9,1000,01Sep2014,1,1
2014,9,755,22Sep2014,1,22
2014,9,37,08Sep2014,1,8
2014,9,36.02,26Sep2014,1,26
2014,9,-4.5,10Sep2014,1,10
2014,9,-4.5,13Sep2014,1,13
2014,9,-6.76,08Sep2014,1,8
2014,9,-12,29Sep2014,1,29
2014,9,-12,29Sep2014,1,29
2014,9,-23.5,15Sep2014,1,15
2014,9,-39.8,13Sep2014,1,13
2014,9,-43,13Sep2014,1,13
2014,9,-47,20Sep2014,1,20
2014,9,-47,26Sep2014,1,26
2014,9,-59,26Sep2014,1,26
2014,9,-71,17Sep2014,1,17
2014,9,-71,25Sep2014,1,25
2014,9,-72.92,08Sep2014,1,8
2014,9,-88,22Sep2014,1,22
2014,9,-100,05Sep2014,1,5
2014,9,-100,15Sep2014,1,15
2014,9,-110,01Sep2014,1,1
2014,9,-155.7,08Sep2014,1,8
2014,9,-165.3,13Sep2014,1,13
2014,9,-200,06Sep2014,1,6
2014,9,-206.4,19Sep2014,1,19
2014,9,-235,05Sep2014,1,5
2014,9,-270,02Sep2014,1,2
2014,9,-315,19Sep2014,1,19
2014,9,-325,01Sep2014,1,1
2014,9,-339,30Sep2014,1,30
2014,9,-350.01,01Sep2014,1,1
2014,9,-396.8,15Sep2014,1,15
2014,9,-397.35,17Sep2014,1,17
2014,9,-400,25Sep2014,1,25
2014,9,-421.9,05Sep2014,1,5
2014,9,-456.11,30Sep2014,1,30
2014,9,-484.35,25Sep2014,1,25
2014,9,-500,12Sep2014,1,12
2014,9,-555.83,18Sep2014,1,18
2014,9,-820,02Sep2014,1,2
2014,9,-1281.81,22Sep2014,1,22
2014,9,-1500,06Sep2014,1,6
2014,9,-1500,17Sep2014,1,17
2014,9,-1500,29Sep2014,1,29
2014,9,-1577.58,20Sep2014,1,20
2014,9,-2018.7,06Sep2014,1,6
